_id,objectid_1,objectid,acreage,sqft,final_cat,Neighborhood,sector,origpkname,updatepknm,alterntnam,divname,shape_leng,globalid,created_user,created_date,last_edited_user,last_edited_date,maintenanceresponsibility,dpw_ac,globalid_1,shape_area,shape_length
18837,1262,189,17.02510591,741610.647,Community Park,West End,4,West End Park,West End Park,West End Park,Emerald,15318.78952,f1ba0266-6b8c-4555-a57a-4003e8adf767,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,17.02510591,017be601-e01a-4b61-9df1-96446ff28cf1,119069.4961,6137.906553
18838,1263,182,0.23543864,10255.66602,Beautification Site,Strip District,10,Vietnam Island,Vietnam Island,Vietnam Island,,899.7178198,0b4033fe-1588-4f0d-a39e-8d4212910b61,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.235438637,9d4c89bc-8e8e-409a-b43c-0d9b71edc493,1646.652344,359.951339
18839,1264,112,6.1467087,267749.56,Neighborhood Park,Hill District,9,Magee Playground,Magee Park,Magee Park,Schenley,2175.676902,45b6cc70-4efb-4c09-9430-d2401edca968,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,6.1467087,27fd1222-69ff-404f-84a6-ea9474a546c3,42974.0625,872.0044341
18840,1265,8,0.10325286,4497.676436,Beautification Site,Squirrel Hill,12,Amber Triangle,Amber Triangle,Amber Triangle,,296.7438588,f2ac7993-bc0c-4271-9071-e469f8f652cc,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,0.103252856,447473a8-7526-4212-808b-ea85ef994dc9,722.59375,118.9042861
18841,1266,49,14.2630875,621297.6062,Community Park,Dinan,13,Dinan Playground,Dinan Park,Dinan Park,Highland,4324.050855,6ae57e29-f05f-4863-b819-cd72229aa471,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,14.2630875,87ddff01-fad2-4a5b-ad4d-aef225a871f3,99890.39063,1508.126353
18842,1267,57,0.00165399,72.04733352,Beautification Site,Edgerton,10,Edgerton Circle,Edgerton Circle,Edgerton Circle,,30.2251192,aaa0ea46-f889-43ee-92a4-8d2cb5f28154,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,1.65E-03,c68e42cd-f774-4566-afe1-1284003edf1b,11.56640625,12.11298454
18843,1268,26,30.99530798,1350150.215,Community Park,Brighton Heights,2,Brighton Heights Park,Brighton Heights Park,Brighton Heights Park,Riverview,12357.09482,2ebd3497-6b22-4a86-95f4-cc01dc82048a,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,30.99530798,83c85a71-bb39-46de-85f0-98b766dc8deb,217087.5391,4810.214141
18844,1269,206,6.41794151,279564.414,Neighborhood Park,Spring Hill,1,Spring Hill Playground,Spring Hill Park,Spring Hill Park,Riverview,2401.525218,1be984a8-ff8e-4e15-baaf-ba53e2fac8c3,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,6.417941511,18be1385-ec95-4f4f-87b3-7a1b976e1e57,44930.04688,962.2887311
18845,1270,197,0.38815931,16908.15197,Neighborhood Park,Woods Run,2,Woods Run Tot Lot,Woods Run Park,Woods Run Park,Riverview,450.3520093,9b77f597-274e-44fa-8814-54660d31e924,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,0.388159311,02c96625-efba-44fe-b28f-4a0f1c196a05,2717.878906,212.5951294
18846,1271,81,0.52098931,22694.2036,Neighborhood Park,Granville,15,Granville Parklet,Granville Park,Granville Park,Schenley,699.5710734,eea870bf-624f-48a6-86ba-81f5b2b87dae,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,0.520989311,b7a4adb7-61c0-47cd-9691-24c41c158e2b,3644.503906,251.0942232
18847,1272,13,8.80859448,383700.8408,Community Park,Lawrenceville,13,Arsenal Park and School,Arsenal Park,Arsenal Park,Highland,2498.194088,7bfb78ce-506d-454c-a4d2-eb6a2494361e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,8.808594482,1d3f9b69-1ec2-4851-9bdc-e1143a520d5b,61659.82031,1001.518029
18848,1273,51,0.80543757,35084.72011,Neighborhood Park,Upper Hill,13,Duncan Parklet,Duncan Park,Duncan Park,Highland,765.0952221,11bb27fa-771b-4ed0-92e5-c66f27b8e336,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,0.805437568,2a0cb04f-a295-44f9-a130-6e82d610f76d,5640.304688,306.723419
18849,1274,84,0.47777456,20811.77639,Special Use Park,Hazelwood,9,Hazelwood Senior Center,Hazelwood Healthy Active Living Center,Hazelwood Senior Center,Frick,959.5401057,6d68e648-9a59-4a3e-a7af-2206e8e4ee32,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,0.477774555,e51b26a9-ac73-4b37-ad08-13c18c4f8271,3338.175781,274.3212953
18850,1275,96,13.43468306,585212.4534,Neighborhood Park,Point Breeze,15,Kennard Playground,Kennard Park,Kennard Park,Schenley,3273.395351,6354bb5b-f289-4868-a4b7-04d9ceb09d7b,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,13.43468306,9a8d0795-2131-42b5-b735-95ee492dfa0e,93975.58594,1312.75365
18851,1276,150,0.02981724,1298.833723,Beautification Site,East Liberty,12,Penn Circle W Square,N Euclid Ave Square,N Euclid Ave Square,,194.3217402,d12831e9-bd61-4c52-ab4d-9931dd5f4f42,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,2.98E-02,04616ca3-d75a-4b6e-847c-d3398178c9da,208.6992188,77.84273009
18852,1277,64,2.64256517,115109.6784,Neighborhood Park,Fineview,3,Fineview Field,Fineview Field Park,Fineview Field,Riverview,1791.943651,21784547-a11b-4006-ad6c-9b27cf995c19,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,2.64256517,199a4979-4487-4f4f-aaac-8fea9b2a76b3,18494.16016,593.9266796
18853,1278,153,23.08845927,1005729.263,Community Park,Phillips,5,Phillips Park,Phillips Park,Phillips Park,McKinley,7113.212854,24cd4273-9d1a-4886-a9f1-a3c4a9d50196,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,23.08845927,9215dc8b-9098-4a2a-9c10-0f240b0200a4,161256.9805,2826.144871
18854,1279,20,0.24159906,10524.01282,Beautification Site,Beechview,5,Beechview Monument,Beechview Monument,Beechview Monument,,444.0834903,de2ca330-1b55-483d-9403-4637822ca5e3,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,5th Division,0.241599057,46471cfe-d6f6-4bd7-8cb4-f327f4f11423,1688.039063,177.9471884
18855,1280,196,2.45424772,106906.6032,Neighborhood Park,South Side,7,Winters Playground,Winters Park,Winters Park,McKinley,1961.472022,39be7594-ab5d-43e6-a152-a1cb6ec627ee,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,2.454247723,3439014f-dff7-4075-b7b6-c4121c0fdd85,17157.26563,567.1402659
18856,1281,135,0.30517307,13293.28558,Beautification Site,East Liberty,12,Negley Run Strip,Negley Run Strip,Negley Run Strip,,2218.244329,8ac3fca1-8733-447b-988f-7aee4671ad77,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,0.305173066,e321928d-51e8-4f62-8082-22aca4f3f66a,2136.160156,888.7777353
18857,1282,190,22.54139275,981899.1407,Community Park,Bloomfield,13,West Penn Park,West Penn Park,West Penn Park,Schenley,4544.06311,a0481df3-0fb0-4913-8d63-74cf6358656b,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,22.54139275,2440d1d1-6fa4-4ebe-98b4-ed4f2bf9dadd,157734.2813,1820.336745
18858,1283,23,5.9913806,260983.495,Neighborhood Park,Upper Hill,13,Bloomfield Playground,Paul J. Sciullo II Memorial Park,Bloomfield Park,Highland,3262.780878,4724c15b-ecec-4b4b-9b88-c709f759b98f,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,5.991380599,49a01905-d4be-4208-88ba-2f7a0969de16,41933.97266,1397.931958
18859,1284,40,0.34412426,14989.99294,Neighborhood Park,Crafton,4,Crafton Heights Tot Lot,Crafton Heights Park,Crafton Heights Park,Emerald,540.4619474,9fdbedd7-5f9c-4171-a8f3-abe2b238437f,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.344124263,fbb1d115-d4e9-4863-afc2-bdb1fb167610,2406.679688,216.4050807
18860,1285,97,0.97633545,42529.00219,Neighborhood Park,Upper Hill,12,Kite Hill Parklet,Kite Hill Park,Kite Hill Park,Highland,858.4577187,02503ebc-2418-4c2e-b973-7e5d809e7408,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,0.976335452,7c0d0fc3-2e9a-488b-8635-4bd2244bd71d,6834.378906,349.5941072
18861,1286,9,8.08163221,352034.4908,Neighborhood Park,Morningside,15,Ammon Park,Ammon Park,Ammon Park,Schenley,2493.407401,e8ad959c-58fa-4c30-baa0-4264c8d10705,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,8.081632208,248a8d4a-1961-4cc8-8edf-7e71955a2e48,56542.45313,999.3948317
18862,1287,28,56.0593594,2441935.928,Community Park,Brookline,5,Brookline Memorial Park,Brookline Memorial Park,Brookline Memorial Park,McKinley,9152.841612,041dc569-0b41-4383-bed6-df92c7b07dca,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,56.0593594,e7e9365f-6cfe-486c-af5e-09772de77d8f,391526.4453,3540.386701
18863,1288,183,1.19725503,52152.22055,Neighborhood Park,South Side,15,Vincennes Parklet,Vincennes Park,Vincennes Park,Schenley,1142.213995,ebb605cb-0ca0-468f-b0b2-73a22e461106,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,1.197255031,3500c099-f1cb-435b-a3c9-5ecc8cf116d7,8376.914063,373.5985708
18864,1289,149,3.46079612,150751.6759,Neighborhood Park,South Side,11,Paulson Playground,Paulson Park,Paulson Park,Highland,2017.612564,8180fb19-0d4a-451d-bec4-fc7decd19d52,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,3.460796118,5fe64db7-bb61-4301-b01c-1634bdb98e79,24226.73828,778.0455343
18865,1290,52,0.47028509,20485.53646,Neighborhood Park,Carnegie,4,East Carnegie Parklet,East Carnegie Park,East Carnegie Park,Emerald,573.2494265,dc099b67-b6ee-46da-bb87-4a7086b3c33a,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.470285087,0dc76753-ff07-4b29-9a02-2c31fbf6abaa,3286.914063,229.6199885
18866,1291,169,0.41219492,17955.13868,Special Use Park,South Side,7,Southside Market House,Southside Market House,Southside Market House,McKinley,539.3537927,9bb8fe4a-a3ba-49ba-a3b3-bd099243b04e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,0.412194915,6c505a59-2a1d-48be-a5a7-fbf426307e4d,2882.171875,216.2142353
18867,1292,181,0.10828599,4716.918949,Neighborhood Park,Hazelwood,15,Tustin Tot Lot,Tustin Park,Tustin Park,Schenley,274.8088239,a5cbdc1d-502c-4d79-aa95-21d0699e578b,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,0.108285992,95afe987-70c7-4acb-87d3-a15d9d75d42b,757.3242188,110.1097812
18868,1293,137,0.26202501,11413.76384,Neighborhood Park,Upper Hill,12,Nelson Mandela Peace Park,Nelson Mandela Peace Park,Nelson Mandela Peace Park,Highland,380.745856,35047ae7-12cb-4117-a56d-9651d14ca53e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,0.262025011,304e5cbf-23fc-4aef-adcf-71f0d46a6e47,1834.128906,172.4973681
18869,1294,127,1.40141913,61045.573,Community Park,Downtown,16,Mellon Square Park,Mellon Square Park,Mellon Square Park,Riverview,972.1956333,edbff294-ea77-46e2-be64-dcfebbf319e8,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,1.401419127,acf0d2b0-7a24-4d9b-a5e2-0f7f94df954a,9802.417969,389.5364288
18870,1295,113,2.30585031,100442.4375,Neighborhood Park,Manchester,3,Manchester Park,Manchester Park,Manchester Park,Riverview,1563.269184,ce0b955c-091a-4ce4-a0bd-6f24dfe298bb,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,2.305850305,aa017847-05ef-471a-bf98-0f3a4ab0df34,16137.08594,626.1677876
18871,1296,48,5.80803259,252996.8877,Neighborhood Park,Shadyside,7,Devlin Field,Devlin Field Park,Devlin Field,McKinley,2721.869195,dd1c0a48-cb15-4324-acd9-3a88008cf1ed,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,5.808032591,169c1d44-6eb0-4bf1-9792-9c58aee4a1fe,40592.34375,821.5264917
18872,1297,60,2.12151451,92412.8026,Neighborhood Park,Beechview,12,Enright Parklet,Enright Park,Enright Park,Highland,1394.572676,37c10cb4-aa70-4cac-9887-6221b5664713,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,2.121514515,c65d156f-57e6-4be3-abc5-2bb7f3699ac5,14848.18359,576.5424048
18873,1298,171,14.0526578,612131.3254,Riverfront Park,South Side,7,Southside Riverfront Park,Southside Riverfront Park,Southside Riverfront Park,McKinley,14053.03596,99ccb4c8-bc0c-403d-9442-3364c6e21096,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,14.0526578,903849fe-0634-452b-b309-1cc6d8dd5e63,98266.66797,5301.9317
18874,1299,15,2.572473,112056.4757,Public School,Banksville,5,Banksville School,Banksville School Park,Banksville School,Emerald,573.3214847,8e5ecb6a-dba7-449f-bef7-d76ac0c446b4,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,2.572473001,a052cd1e-32a6-465a-855d-002da6a1f8d6,17975.67188,622.2612148
18875,1300,21,0.80511806,35070.80254,Regional Park,Mount Washington,6,Bigbee Field,Emerald View Park - Bigbee Field Park,Emerald View Regional Park,Emerald,908.2903699,5dbd0956-a4df-4f5a-b85d-0b5928ef258e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.805118063,be80a223-f05f-4183-ab03-a8aa4b6c7be1,5629.332031,363.4876898
18876,1301,160,258.6042888,11264757.76,Regional Park,Perry North,2,Riverview Park,Riverview Park,Riverview Park,Riverview,72135.87054,bfa19f54-250b-4e8e-9898-5a8f45e003b8,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,258.6042888,fde516ec-24e4-4dd5-a0c0-20db35a84ee8,1811034.703,28925.14147
18877,1302,126,0.67192713,29269.02887,Beautification Site,Squirrel Hill,10,Mellon Park Island,Mellon Park Island,Mellon Park Island,,744.325083,79324a1c-1ea2-4101-8abc-c0bb3353dfc8,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.671927134,073cc414-b5da-45a5-93b8-cfeb77dd2872,4701.472656,298.3947681
18878,1303,1,1.65951668,72288.25745,Neighborhood Park,North Side,5,Able Long Parklet,Able Long Park,Able Long Park,McKinley,1079.638582,fb46cd7e-fcf3-47de-86b2-b44a62ecb0da,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,1.659516681,49bbeac5-d343-4ab8-9424-631dacccd22a,11596.47656,432.5182143
18879,1304,104,6.02794437,262576.2063,Neighborhood Park,Upper Hill,13,Leslie Park,Leslie Park,Leslie Park,Highland,2066.0046,8728e9ee-a6c5-49fa-80f8-b369a26aae02,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,6.027944367,255c6509-2013-47d3-8728-5a76ac0d0cfa,42203.05078,828.4209903
18880,1305,119858,2.47124369,107646.9446,Community Park,Upper Hill,16,I579 Cap Park,Frankie Pace Park,I579 Cap Park,Riverview,930.7570527,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,2.471243691,31e413b5-d301-4bf1-af18-2c8dad1e6f57,17285.43359,853.9602701
18881,1306,116,2.7625784,120337.4339,Neighborhood Park,Point Breeze,2,Marmaduke Playground,Marmaduke Park,Marmaduke Park,Riverview,1791.427945,273f4bbe-25d9-42a3-a546-370af99b1275,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,2.762578404,6bdda84e-f06f-4de8-9700-0dddb8afaf2e,19348.20703,718.0492698
18882,1307,6,0.17569801,7653.374767,Neighborhood Park,Upper Hill,3,Alpine #2 Parklet,Alpine Gardens Park,Alpine Gardens Park,Riverview,302.5621826,d2665673-a177-4850-8941-8ce097a592ec,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,0.175698011,859f290a-272d-44db-b761-11c58339971c,1229.546875,200.500299
18883,1308,82,0.2585736,11263.42114,Beautification Site,Hill District,14,Harris Triangle,Harris Triangle,Harris Triangle,,646.6855618,d842d827-fc4b-4451-98da-151fc35d1a76,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.258573604,afe65e5c-09f3-4722-8b60-3f1edb9e4878,1809.445313,259.5245106
18884,1309,2,0.38154541,16620.05161,Neighborhood Park,Upper Hill,15,"Albert ""Turk"" Graham Parklet",Albert Turk Graham Park,"Albert ""Turk"" Graham Park",Schenley,542.4043776,98c0046f-47d7-455c-b39d-5183317e15d8,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,0.381545411,f11ad5c6-b0a3-4dfe-9759-9ffd5fd57e86,2668.734375,217.4103441
18885,1310,176,3.42760093,149305.6993,Neighborhood Park,Upper Hill,13,Sullivan Playground,Sullivan Park,Sullivan Park,Highland,1791.926439,58ad185e-9524-4e93-bc10-328dd2172dc1,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,3.427600931,e9567bd9-cb76-4d0a-883a-480b67204f4e,23990.11719,718.0722538
18886,1311,16,0.27823484,12119.86121,Beautification Site,South Side,14,Bates St Triangle,Bates St Triangle,Bates St Triangle,,431.5068189,88d2aac9-ab97-4fe4-95de-093659d7a5fd,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.278234841,a8eda734-ff98-4869-8902-dc99cf1f6312,1945.808594,172.8822072
18887,1312,185,2.43646042,106131.7915,Neighborhood Park,Wabash,4,Wabash Playground,Wabash Park,Wabash Park,Emerald,1676.460212,92eb8cf6-4bbf-4a30-8b50-91ffe4b4fdda,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,2.436460423,a1efaf84-72b4-465e-ad24-9ffefe0a3f2a,17041.16406,672.5253419
18888,1313,76,0.00106942,46.58370335,Beautification Site,Glen Hazel,10,Glen Arden Circle,Glen Arden Circle,Glen Arden Circle,,24.316377,c273533e-c3d7-41a9-ad58-cac20ff7937b,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,1.07E-03,ffe310c4-411a-4b2f-afe4-1bf65aa52fc0,7.49609375,9.744908348
18889,1314,17,0.27630339,12035.72741,Beautification Site,East Liberty,12,Baum Negley Triangle,Baum Negley Triangle,Baum Negley Triangle,,504.3722247,fa3d8490-619c-4c5d-acee-a60c745dd8b5,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,0.276303387,03a19a90-d820-44a8-8996-fa848aa28b9c,1933.660156,202.0805637
18890,1315,83,1.26313167,55021.79543,Neighborhood Park,Hays,8,Hays Parklet,Hays Park,Hays Park,Frick,1369.164479,286d8335-f1a8-402b-969d-0ede4cfcd2cc,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,1.263131669,839cd20f-900c-4f06-a597-7d0556221b91,8820.171875,548.103134
18891,1316,162,0.56201186,24481.13882,Neighborhood Park,South Side,9,Saline St Parklet,Saline Street Green Space,Saline Street Park,,683.7836912,c9d04732-f884-4f01-b246-e63df43fedb8,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.562011863,f6a2b9c0-e731-406b-88b2-8531417832b8,3929.742188,273.9738347
18892,1317,93,0.03451084,1503.286345,Beautification Site,Downtown,16,Jail Triangle,Jail Triangle,Jail Triangle,,169.0067854,2193e97c-d602-446e-94a5-d37370e864ec,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,6th Division,3.45E-02,1074961c-d41c-4c59-81a2-7b0a4daf4e0f,241.4101563,67.6634338
18893,1319,25,0.45757118,19931.72077,Neighborhood Park,Boundary,14,Boundary St Tot Lot,Boundary Street Park,Boundary St. Park,Schenley,604.7525384,d6781a89-d8c3-4c74-b126-ce95efd574ed,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,0.457571178,831b516e-3621-4157-b740-6db1834d3dbf,3200.316406,242.2180102
18894,1320,88,0.05664555,2467.470269,Beautification Site,Highland Park,12,Highland Ave Plant Strip,Highland Ave Plant Strip,Highland Ave Plant Strip,,361.0746153,646d5e11-0ec7-4f5b-81ad-0e50bd2bfcbe,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,2nd Division,5.66E-02,e96d0cf2-1cac-4672-832e-21c9c1cc1419,396.515625,144.567857
18895,1321,50,6.7457143,293842.1397,Neighborhood Park,Hill District,4,Dunbar Playground,Dunbar Park,Dunbar Park,Emerald,2666.556307,5d9753a7-660a-4015-abb1-96fb651a03cf,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,6.745714305,9e15c35a-5844-448e-8a7a-0aabce532515,47180.71094,1068.128904
18896,1322,100,0.12453154,5424.572285,Beautification Site,West End,10,Le Roi Rd Island,Le Roi Rd Island,Le Roi Rd Island,,541.8156915,f6aa791b-e26a-4809-8abb-6b6b83fc14cc,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.124531542,e28a999b-0126-4d11-b5b7-9af4bf126a10,871.2226563,217.3852558
18897,1323,73,3.42606896,149238.9668,Neighborhood Park,Gardner,1,Gardner Field,Gardner Park,Gardner Park,Riverview,1857.623227,62e2d7c6-aeec-4aef-83a6-3fd1f4dcb8ee,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,3.426068956,e41a6b4f-8e75-4ae4-b5b4-7c2070d4aeba,23978.80078,744.8218582
18898,1324,61,0.13258774,5775.498858,Neighborhood Park,Esplen,4,Esplen Tot Lot,Esplen Park,Esplen Park,Emerald,365.8280525,3be60947-2c73-4a72-b6d0-3461abc6e3d2,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.13258774,5782c937-057e-4211-8835-58b82c817eeb,927.9453125,127.7603987
18899,1325,94,0.59325563,25842.11185,Neighborhood Park,Jefferson,3,Jefferson Playground,Jefferson Park,Jefferson Park,Riverview,679.9377887,fbfc5a30-c277-428b-b9a3-d8fd5eb06a64,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,0.593255629,d41e082f-78e3-4185-b0bb-a18da1f1fcb6,4151.851563,272.7106316
18900,1326,168,0.85328785,37169.07015,Special Use Park,Sheraden,4,Sheraden Senior Center,Sheraden Healthy Active Living Center,Sheraden Senior Center,Emerald,609.3831589,0a4c9da4-797d-466c-859a-27575a608045,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.853287852,9ef1494e-0331-43d0-8923-f14e4ec4b0c2,5970.960938,350.4499207
